feature	r2_score	Metadata_number_of_singlecells	Metadata_treatment	Metadata_dose	treatment	dose
Cytoplasm_Texture_DifferenceVariance_CorrGasdermin_3_00_256	0.022285973852085972	-0.0003955213963140303	-0.21159773923381606	-0.04242380644438631	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_DifferenceVariance_CorrGasdermin_3_01_256	0.021968576918236504	-0.0003871040152006686	-0.21869743019730076	-0.03801668818365369	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_DifferenceVariance_CorrGasdermin_3_02_256	0.021810571447616445	-0.0003782935893029946	-0.21347816703068503	-0.04106222789580407	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_DifferenceVariance_CorrGasdermin_3_03_256	0.02121203581780795	-0.0003768113010869219	-0.20562842068172107	-0.04282619394109229	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_DifferenceVariance_CorrMito_3_00_256	0.020958340874039916	-0.00019618353513225446	-0.20051171705251375	-0.06143139515610031	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_DifferenceVariance_CorrMito_3_01_256	0.021221225846909886	-0.00019193116981307783	-0.20333275264328265	-0.060501648917835514	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_DifferenceVariance_CorrMito_3_02_256	0.020897115449903803	-0.00018837226622322206	-0.20208061543398967	-0.06042497051950436	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_DifferenceVariance_CorrMito_3_03_256	0.020458833998883152	-0.00018868242301665368	-0.19298628211267135	-0.06324459163779604	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_DifferenceVariance_CorrPM_3_00_256	0.013145433063779688	0.00022883131978321128	-0.29360932299644	0.06204669471024436	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_DifferenceVariance_CorrPM_3_01_256	0.012083414642008683	0.0002249224172585082	-0.28008924154064613	0.057909232934612365	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_DifferenceVariance_CorrPM_3_02_256	0.013041126385395452	0.00023951832978509637	-0.29094686926813756	0.06200914102225403	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_DifferenceVariance_CorrPM_3_03_256	0.011522351406406117	0.00021833495163170694	-0.2784139896797347	0.06066365654515815	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_DifferenceVariance_CorrRNA_3_00_256	0.004895045338371928	8.565302710618904e-05	-0.18603926539232357	0.03531633032127099	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_DifferenceVariance_CorrRNA_3_01_256	0.005037987976019953	8.711686996237572e-05	-0.18932452104985173	0.03602212094364715	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_DifferenceVariance_CorrRNA_3_02_256	0.0046735344033637105	9.409536683071875e-05	-0.18135118188697505	0.03504966712987705	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_DifferenceVariance_CorrRNA_3_03_256	0.004509482917411711	8.847202867223946e-05	-0.17996408686972487	0.03510101493518784	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_Entropy_CorrDNA_3_00_256	0.0011170074696960075	-1.5683361457515834e-05	-0.0171356598825671	0.048155705590490226	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_Entropy_CorrDNA_3_01_256	0.0011394993234279394	-1.8558235467175446e-05	-0.01646942296250556	0.048216685811495914	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_Entropy_CorrDNA_3_02_256	0.0011449754255262734	-1.6479543984490424e-05	-0.017931642105441917	0.04909527762736726	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_Entropy_CorrDNA_3_03_256	0.0011289612899321178	-1.3704588433380841e-05	-0.011526054003649075	0.045749813286171635	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_Entropy_CorrER_3_00_256	0.012430767263734377	-0.00029290309177388055	0.24064149711692367	-0.02935620857090832	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_Entropy_CorrER_3_01_256	0.012790943798694387	-0.00029347891680702235	0.24814872816802275	-0.03166006471680118	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_Entropy_CorrER_3_02_256	0.012358460049436304	-0.00029574004288689706	0.23715555518355486	-0.027405297124564843	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_Entropy_CorrER_3_03_256	0.012092999554002448	-0.0002854525497012998	0.2444863635028257	-0.03328635231819353	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_Entropy_CorrGasdermin_3_00_256	0.018881824606551745	0.00031414658415501284	0.2138752659873526	0.04749709843064716	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_Entropy_CorrGasdermin_3_01_256	0.019055054868311383	0.0003057078616778345	0.21739911123533207	0.04712755223383768	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_Entropy_CorrGasdermin_3_02_256	0.018581383610678293	0.00029684164483857826	0.2111021594225854	0.04883694258268332	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_Entropy_CorrGasdermin_3_03_256	0.018529810229761523	0.0003032001948900909	0.21292441801579515	0.04685206213067063	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_Entropy_CorrMito_3_00_256	0.01797849817656516	0.00015864308379831695	0.1958631983685866	0.06377544918814859	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_Entropy_CorrMito_3_01_256	0.018487369261435682	0.0001532501684592071	0.19873150013614668	0.06483648437525971	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_Entropy_CorrMito_3_02_256	0.01787471192779666	0.00014736757140792	0.19382786651746806	0.0646304564449216	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_Entropy_CorrMito_3_03_256	0.01800064067362206	0.00015527491569265037	0.19640639226158405	0.0634289618774799	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_Entropy_CorrPM_3_00_256	0.007371698162763507	-0.0002796515627767065	0.18719437174368772	-0.04090562253241005	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_Entropy_CorrPM_3_01_256	0.007433821714938671	-0.0002877302826176489	0.18317202400809804	-0.03852077577555056	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_Entropy_CorrPM_3_02_256	0.007530393305849925	-0.0002869206539570601	0.18568458970210447	-0.03888143322709107	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_Entropy_CorrPM_3_03_256	0.007151656218948643	-0.0002797063085820039	0.18308564875454553	-0.04055146135711812	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_Entropy_CorrRNA_3_00_256	0.003867871817599733	-0.00018418372765144863	0.13566862271881866	-0.02593120557270118	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_Entropy_CorrRNA_3_01_256	0.004279984324239372	-0.00019049929055406793	0.14519112030107362	-0.027924873450585953	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_Entropy_CorrRNA_3_02_256	0.003962197241297871	-0.00019404246146302923	0.13161390166767561	-0.02332902977195411	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_Entropy_CorrRNA_3_03_256	0.003995739834683487	-0.0001836518720554408	0.14201681225306395	-0.0284501410600357	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InfoMeas1_CorrDNA_3_00_256	0.003043960243332866	0.0002614646832044921	0.06105923356489567	0.006425069151110553	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InfoMeas1_CorrDNA_3_01_256	0.0023690192753261785	0.00024271709357364407	0.03618201866962149	0.006720124658682458	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InfoMeas1_CorrDNA_3_02_256	0.0026096827283981217	0.00024146496948020826	0.0741350437484314	-0.0030552323363607706	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InfoMeas1_CorrDNA_3_03_256	0.0022919357435964294	0.0002464827835272973	0.06265107851169524	-0.011323253719281499	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InfoMeas1_CorrER_3_00_256	0.007707499897193659	0.0001524527777807796	0.20658728033527307	-0.009641590400654453	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InfoMeas1_CorrER_3_01_256	0.007998025431788847	0.00016436013141613105	0.2024623413391466	-0.007392222970209139	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InfoMeas1_CorrER_3_02_256	0.007100980887784769	0.0001389425658405389	0.19055361492545672	-0.004636752802351988	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InfoMeas1_CorrER_3_03_256	0.006646559002489449	0.00017626549807496213	0.19869415116904704	-0.01746880043978284	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InfoMeas1_CorrGasdermin_3_00_256	0.012990934372235419	0.0003883021728742025	0.13793904004864443	0.04525845323063332	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InfoMeas1_CorrGasdermin_3_01_256	0.013528100528150455	0.00038871794846173435	0.15483148690918844	0.03593715246319548	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InfoMeas1_CorrGasdermin_3_02_256	0.011675671337769922	0.000333948582873702	0.1469126157324825	0.03800438253460155	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InfoMeas1_CorrGasdermin_3_03_256	0.011724474132509322	0.0003640321073277964	0.13656553431638124	0.03733495039191832	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InfoMeas1_CorrMito_3_00_256	0.006793892803454993	0.00028554065385907884	0.1049790210746272	0.028530898637168577	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InfoMeas1_CorrMito_3_01_256	0.00831738128230497	0.00030141640588481023	0.12510064909926666	0.027313583043805763	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InfoMeas1_CorrMito_3_02_256	0.005940731513534359	0.00024567701542376375	0.1072585223165302	0.024169702878711	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InfoMeas1_CorrMito_3_03_256	0.007112397925794212	0.0002874703118870696	0.11206228632997953	0.0249894538470249	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InfoMeas1_CorrPM_3_00_256	0.008612949704287831	6.412868874073744e-05	0.2500036600211911	-0.028597911908239394	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InfoMeas1_CorrPM_3_01_256	0.008401006231193442	6.425401266941037e-05	0.2388223914367387	-0.024541618081250303	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InfoMeas1_CorrPM_3_02_256	0.00842276273836029	4.316235317479322e-05	0.2454087075210844	-0.027978651794812296	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InfoMeas1_CorrPM_3_03_256	0.007754611170950776	7.73515563889494e-05	0.24048212765984764	-0.030937930180397658	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InfoMeas1_CorrRNA_3_00_256	0.005390854161137826	0.00016682673831237656	0.18789442192175457	-0.019143553909544787	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InfoMeas1_CorrRNA_3_01_256	0.005683822662931659	0.00015137119344330418	0.1945307858187859	-0.02124461149661577	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InfoMeas1_CorrRNA_3_02_256	0.004550428886541558	0.00013165784302083294	0.1681389081781995	-0.013994048212898066	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InfoMeas1_CorrRNA_3_03_256	0.004956604704544065	0.0001640392198732564	0.1891382131573299	-0.02673085368903732	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InfoMeas2_CorrDNA_3_00_256	0.001144775185442315	-6.58186465262295e-05	-0.08426105196491819	0.07562374646601004	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InfoMeas2_CorrDNA_3_01_256	0.0009439455503094107	-8.694792705926182e-05	-0.06886295085875628	0.06326978721894819	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InfoMeas2_CorrDNA_3_02_256	0.0012234439252315488	-5.518142264496194e-05	-0.09460642526796528	0.08147823491096243	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InfoMeas2_CorrDNA_3_03_256	0.0011262936250809874	-8.175142638247312e-05	-0.07755874709764886	0.07124112406244079	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InfoMeas2_CorrER_3_00_256	0.002633062201284675	-0.00025795687073313674	-0.0668813865636194	-0.009782752715529478	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InfoMeas2_CorrER_3_01_256	0.002943084337471369	-0.00024163461012356808	-0.06531720104823915	-0.015370352035133959	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InfoMeas2_CorrER_3_02_256	0.002204795709144447	-0.00023220439797870188	-0.0448927631648818	-0.01709606171821984	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InfoMeas2_CorrER_3_03_256	0.0027060336196574886	-0.00025357924870895613	-0.07420377057059449	-0.002174217600797614	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InfoMeas2_CorrGasdermin_3_00_256	0.0001131555663537176	2.1926149315702892e-05	0.05290706124926965	-0.022759769931666923	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InfoMeas2_CorrGasdermin_3_01_256	4.642572491320163e-05	-2.5163067629266875e-05	0.01747452331865494	-0.011967907579517647	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InfoMeas2_CorrGasdermin_3_02_256	0.00012235659874426652	4.1894716688829264e-05	0.034822712805095905	-0.007617568264760476	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InfoMeas2_CorrGasdermin_3_03_256	2.620174032708089e-05	-9.6677821937123e-06	0.0205656808161105	-0.008691695201210204	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InfoMeas2_CorrMito_3_00_256	0.0013190679141951156	-1.22097743123411e-05	0.06544979810431648	0.010484872695537061	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InfoMeas2_CorrMito_3_01_256	0.0007949491375409679	-4.7406007740908425e-05	0.03739584095382885	0.013183965978053318	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InfoMeas2_CorrMito_3_02_256	0.001516604834178259	6.614965583058218e-06	0.0616468103513037	0.01656733467547092	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InfoMeas2_CorrMito_3_03_256	0.0009907623419082023	-3.5698003732304616e-05	0.044311135523795	0.014544712103052389	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InfoMeas2_CorrPM_3_00_256	0.0019884421783177286	-0.00012761814784938302	-0.0772552038477621	-0.009783813792091952	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InfoMeas2_CorrPM_3_01_256	0.002573912665036593	-0.00013258081825026492	-0.09417603920731583	-0.008142765445404553	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InfoMeas2_CorrPM_3_02_256	0.0017542561979010385	-0.00011217164335192786	-0.0734118261336428	-0.008990949425303988	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InfoMeas2_CorrPM_3_03_256	0.0024111836239916196	-0.00013513822089604295	-0.096562362371743	-0.003757808188470022	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InfoMeas2_CorrRNA_3_00_256	0.0018000880913624506	-0.00018268800469028136	-0.05713017932010832	-0.012616071705358231	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InfoMeas2_CorrRNA_3_01_256	0.001877754998257708	-0.00015871886796276212	-0.06607729441429848	-0.011597061195325964	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InfoMeas2_CorrRNA_3_02_256	0.0013188264401645666	-0.00014850726404503712	-0.041584415133426714	-0.01550570108017568	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InfoMeas2_CorrRNA_3_03_256	0.0017422237693385245	-0.00017126940795174808	-0.0748309252010351	-0.0006260511203394995	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InverseDifferenceMoment_CorrDNA_3_00_256	0.0022143914515874163	-5.331761211681827e-05	0.030066642315673367	-0.07041496797401454	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InverseDifferenceMoment_CorrDNA_3_01_256	0.0026247970630762785	-4.6300641771237614e-05	0.029030604407238064	-0.07595576169678445	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InverseDifferenceMoment_CorrDNA_3_02_256	0.0024289771717609376	-4.436804519199017e-05	0.027547389893131054	-0.07337420128486825	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InverseDifferenceMoment_CorrDNA_3_03_256	0.002358520400290276	-4.880016386890056e-05	0.010506843721097933	-0.06376637606401996	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InverseDifferenceMoment_CorrER_3_00_256	0.014602657793826301	0.0001780364288592698	-0.28944912197099393	0.025516915024731555	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InverseDifferenceMoment_CorrER_3_01_256	0.015400898629785886	0.00018552603096065332	-0.28866610376906915	0.02153097925006907	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InverseDifferenceMoment_CorrER_3_02_256	0.014572540591496486	0.0001992496687723542	-0.27096363453155914	0.013651079421023234	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InverseDifferenceMoment_CorrER_3_03_256	0.013925118767094458	0.00016158003961120704	-0.2836847251650676	0.0247562972057283	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InverseDifferenceMoment_CorrGasdermin_3_00_256	0.02216560739260709	-0.00035910867387349744	-0.24888227647371125	-0.04609126940800582	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InverseDifferenceMoment_CorrGasdermin_3_01_256	0.023375257394300797	-0.00034735179756445635	-0.2503566182282059	-0.05068409294971163	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InverseDifferenceMoment_CorrGasdermin_3_02_256	0.021113814245338758	-0.0003059864623357966	-0.23247516514909064	-0.054734246116957846	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InverseDifferenceMoment_CorrGasdermin_3_03_256	0.021619000213527473	-0.0003417962403129929	-0.24144566816255383	-0.04710682253426027	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InverseDifferenceMoment_CorrMito_3_00_256	0.02038248619905858	-0.0002193046681401437	-0.2392006949384129	-0.055957771010404195	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InverseDifferenceMoment_CorrMito_3_01_256	0.02190755035202996	-0.0002019395181737255	-0.23650189135681549	-0.06441721322550922	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InverseDifferenceMoment_CorrMito_3_02_256	0.019811458902447288	-0.00017601247044748248	-0.22186508827850637	-0.06494276618870035	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InverseDifferenceMoment_CorrMito_3_03_256	0.020250933272151106	-0.00020801720498174974	-0.2343510020205923	-0.05684796374413276	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InverseDifferenceMoment_CorrPM_3_00_256	0.015755565272554173	0.00029900654556163785	-0.31777710967363165	0.056728133611772195	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InverseDifferenceMoment_CorrPM_3_01_256	0.014329030185931457	0.00031333441074162785	-0.2771435119601338	0.03987476261117703	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InverseDifferenceMoment_CorrPM_3_02_256	0.016286448846126844	0.00033428567957247184	-0.3078225495979466	0.046890837856244455	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InverseDifferenceMoment_CorrPM_3_03_256	0.012871493523906152	0.0002932276132306124	-0.27350821489012206	0.04666502544379979	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InverseDifferenceMoment_CorrRNA_3_00_256	0.005880969922769763	0.00012642659135439404	-0.19234166079446727	0.02686752145983163	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InverseDifferenceMoment_CorrRNA_3_01_256	0.006616887581276876	0.0001429573328033476	-0.19155594439273754	0.02072218520692809	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InverseDifferenceMoment_CorrRNA_3_02_256	0.006104716800570009	0.00016138446350862047	-0.1735046141181592	0.014578540756118839	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_InverseDifferenceMoment_CorrRNA_3_03_256	0.005856875333993372	0.00011735143216515046	-0.19520278946473274	0.02748403691359384	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_SumAverage_CorrDNA_3_00_256	0.0005042859704443847	-0.00010952629425393015	-0.016863116126818622	0.018335107807851823	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_SumAverage_CorrDNA_3_01_256	0.0005200677163219591	-0.00011086047480098288	-0.013858024501486987	0.01708643517672754	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_SumAverage_CorrDNA_3_02_256	0.00049611358869317	-0.00010790862272717936	-0.017033491359554294	0.01880583743709468	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_SumAverage_CorrDNA_3_03_256	0.0005105514386238852	-0.00010846638412823779	-0.012109803163197555	0.016803472960175463	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_SumAverage_CorrER_3_00_256	0.0032116231446100985	-3.556555974919856e-05	0.07343306784272992	0.0234359799237663	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Texture_SumAverage_CorrER_3_01_256	0.003258512275002401	-4.1414369963054726e-05	0.07442175086599256	0.023244238641172858	LPS	['10µg_per_ml' '1µg_per_ml' '0']
