feature	r2_score	Metadata_number_of_singlecells	ATP_1mM	DMSO 0.1%_0
Cytoplasm_Texture_Variance_CorrDNA_3_02_256	0.0003013517191641224	-4.633381527987961e-05	-0.01932746243415051	0.019327462434150337
Cytoplasm_Texture_Variance_CorrDNA_3_03_256	0.0003072288534715639	-4.775266018941697e-05	-0.019366773974529645	0.01936677397452947
Cytoplasm_Texture_Variance_CorrER_3_00_256	0.0007207589501377898	-8.495031369073007e-05	-0.003190121802769951	0.0031901218027699223
Cytoplasm_Texture_Variance_CorrER_3_01_256	0.0007233173849355845	-8.457580550570392e-05	-0.0032475488980744354	0.0032475488980744063
Cytoplasm_Texture_Variance_CorrER_3_02_256	0.0007193870226192001	-8.451243176663112e-05	-0.003250821720628459	0.00325082172062843
Cytoplasm_Texture_Variance_CorrER_3_03_256	0.0007137972044584107	-8.44076227784638e-05	-0.0031857251649900793	0.0031857251649900506
Cytoplasm_Texture_Variance_CorrGasdermin_3_00_256	0.01705338825099345	-0.0004861634475736195	-0.023574132838660763	0.023574132838660552
Cytoplasm_Texture_Variance_CorrGasdermin_3_01_256	0.01665338256776605	-0.0004670436910859162	-0.02239774264635036	0.02239774264635016
Cytoplasm_Texture_Variance_CorrGasdermin_3_02_256	0.016911758565854917	-0.00047226255941688064	-0.02318387244585747	0.023183872445857262
Cytoplasm_Texture_Variance_CorrGasdermin_3_03_256	0.016594166106325914	-0.0004971851994196261	-0.02408719902661019	0.02408719902660997
Cytoplasm_Texture_Variance_CorrMito_3_00_256	0.0360425715356788	-0.0007822229872195429	-0.04304138447556863	0.04304138447556824
Cytoplasm_Texture_Variance_CorrMito_3_01_256	0.03601755845875998	-0.0007834492252199956	-0.04284676193593829	0.04284676193593791
Cytoplasm_Texture_Variance_CorrMito_3_02_256	0.03579063906398283	-0.0007823160047499342	-0.04348439288616193	0.04348439288616154
Cytoplasm_Texture_Variance_CorrMito_3_03_256	0.03581416568323603	-0.0007827939318209026	-0.04322445316000103	0.04322445316000064
Cytoplasm_Texture_Variance_CorrPM_3_00_256	0.0005515014563547416	-0.000139291235675897	-0.01533401542173235	0.015334015421732213
Cytoplasm_Texture_Variance_CorrPM_3_01_256	0.0005492180220533216	-0.0001406220002361895	-0.015876293873216766	0.015876293873216624
Cytoplasm_Texture_Variance_CorrPM_3_02_256	0.0005387215039663884	-0.00013775353921446164	-0.015553250547008634	0.015553250547008493
Cytoplasm_Texture_Variance_CorrPM_3_03_256	0.0005846404975139441	-0.0001412164781267845	-0.0162509133376379	0.016250913337637753
Cytoplasm_Texture_Variance_CorrRNA_3_00_256	0.00019012951558083913	-4.408601084822088e-05	-0.005524213036393823	0.0055242130363937735
Cytoplasm_Texture_Variance_CorrRNA_3_01_256	0.00019457630934016645	-4.442882406114464e-05	-0.005446832948482376	0.005446832948482328
Cytoplasm_Texture_Variance_CorrRNA_3_02_256	0.00019174992249115785	-4.4090423657412665e-05	-0.0055035229279125795	0.00550352292791253
Cytoplasm_Texture_Variance_CorrRNA_3_03_256	0.00019543940653188319	-4.465539668412616e-05	-0.005650623846181041	0.0056506238461809894
Cells_AreaShape_Area	0.003193199538405578	0.0002751336321635545	0.014857033967937586	-0.014857033967937455
Cells_AreaShape_BoundingBoxArea	0.0011449406803837325	0.00016328538663737106	0.005683137711614491	-0.0056831377116144405
Cells_AreaShape_BoundingBoxMaximum_X	0.000720748024535478	-8.926888246008114e-05	-0.025683416062038333	0.025683416062038104
Cells_AreaShape_BoundingBoxMaximum_Y	0.0014564892343660318	-0.00018190371918803817	-0.010670745668327439	0.010670745668327344
Cells_AreaShape_BoundingBoxMinimum_X	0.0007713610202593202	-9.840630502201839e-05	-0.025694612284165773	0.02569461228416554
Cells_AreaShape_BoundingBoxMinimum_Y	0.0016782156483174937	-0.0001952468688667764	-0.011185869320139721	0.01118586932013962
Cells_AreaShape_Center_X	0.0007465212827137968	-9.378070776943036e-05	-0.025737101867964567	0.025737101867964334
Cells_AreaShape_Center_Y	0.001566174544664678	-0.000188607483444262	-0.010906841824907981	0.010906841824907884
Cells_AreaShape_Compactness	0.0020488551254945753	-8.308297084295791e-05	-0.04734733867508699	0.047347338675086566
Cells_AreaShape_ConvexArea	0.0016314760646680693	0.00019589971074077377	0.007511761848065559	-0.007511761848065491
Cells_AreaShape_Eccentricity	0.0008121276614844186	-0.0001324955781713463	-0.0171180488697818	0.017118048869781643
Cells_AreaShape_EquivalentDiameter	0.004829587525332246	0.00033966508201352494	0.01533485664593457	-0.015334856645934434
Cells_AreaShape_EulerNumber	1.0	0.0	0.0	0.0
Cells_AreaShape_Extent	0.0022288182442917748	0.00022524989368275002	0.026797874936933745	-0.02679787493693351
Cells_AreaShape_FormFactor	0.002393294075346719	0.00012630902509539962	0.05123782335348381	-0.05123782335348335
Cells_AreaShape_MajorAxisLength	0.0012362808450782081	0.00016569821131651286	0.0016510230224842304	-0.0016510230224842156
Cells_AreaShape_MaxFeretDiameter	0.001393457866046166	0.00017705814262766867	0.0026080395666991433	-0.00260803956669912
Cells_AreaShape_MaximumRadius	0.007017850071910359	0.0004128907906558754	0.032980841694891204	-0.032980841694890906
Cells_AreaShape_MeanRadius	0.007533422526848965	0.00042512692755188877	0.0378043696610807	-0.03780436966108036
Cells_AreaShape_MedianRadius	0.007476828032584648	0.00042069508710493964	0.04050756408156535	-0.04050756408156498
Cells_AreaShape_MinFeretDiameter	0.00360371443794405	0.00029229350544491574	0.012200136327681268	-0.012200136327681159
Cells_AreaShape_MinorAxisLength	0.004877075307614498	0.0003402488044726474	0.016306321746970387	-0.016306321746970238
Cells_AreaShape_Orientation	0.00011300284054316379	4.950598960703381e-05	0.006089300849009769	-0.006089300849009715
Cells_AreaShape_Perimeter	0.0020159209981338577	0.0001794918955729379	-0.013002520888408982	0.013002520888408864
Cells_AreaShape_Solidity	0.0026531125614160933	0.00023612202001428086	0.03506547807196187	-0.03506547807196156
Cells_AreaShape_Zernike_0_0	0.002262835266425789	0.0002280659670226428	0.026565229689446662	-0.026565229689446426
Cells_AreaShape_Zernike_1_1	2.2885538901840086e-05	-5.709528777729913e-06	-0.005062141373197728	0.005062141373197683
Cells_AreaShape_Zernike_2_0	0.0016775442008599706	0.00019723901618796992	0.01863179268109442	-0.018631792681094255
Cells_AreaShape_Zernike_2_2	6.310582393354025e-05	2.8123513038456985e-05	0.007525673484074829	-0.007525673484074761
Cells_AreaShape_Zernike_3_1	0.0003323505336537691	-6.773983046053066e-05	-0.01643318972971366	0.016433189729713513
Cells_AreaShape_Zernike_3_3	6.912845871687168e-05	3.640945681253821e-05	0.005913806520910498	-0.005913806520910445
Cells_AreaShape_Zernike_4_0	0.00030526346000459004	-7.886306080160216e-05	0.0005851926184343047	-0.0005851926184342995
Cells_AreaShape_Zernike_4_2	0.00031365442838737767	-8.456636936094885e-05	-0.00813115198178687	0.008131151981786797
Cells_AreaShape_Zernike_4_4	2.6853123096803877e-05	-1.948914820213045e-05	-0.004610236198971306	0.004610236198971265
Cells_AreaShape_Zernike_5_1	0.00016245275573800733	-6.094297482647784e-05	-0.0059000053298375755	0.005900005329837523
Cells_AreaShape_Zernike_5_3	1.6839827854386868e-06	-4.781739069439145e-06	-0.0011754968673371646	0.001175496867337154
Cells_AreaShape_Zernike_5_5	2.1369582675623278e-05	5.198966739875483e-06	-0.004134682408508994	0.004134682408508957
Cells_AreaShape_Zernike_6_0	3.2580375493584945e-05	1.0708820817936039e-05	0.006010395557916154	-0.0060103955579161004
Cells_AreaShape_Zernike_6_2	1.2674191124051326e-05	-2.847257081090409e-06	0.003339647210640214	-0.0033396472106401835
Cells_AreaShape_Zernike_6_4	0.00020232829883748416	-6.36344069793927e-05	-0.009271512413951088	0.009271512413951005
Cells_AreaShape_Zernike_6_6	0.00010264255046688042	-4.5959890755713545e-05	-0.006682071597293974	0.0066820715972939135
Cells_AreaShape_Zernike_7_1	7.99786826636284e-05	-1.694555847122958e-05	-0.00949179189416253	0.009491791894162443
Cells_AreaShape_Zernike_7_3	6.464555928453741e-06	7.568989611527106e-06	-0.0014557507134252043	0.0014557507134251913
Cells_AreaShape_Zernike_7_5	0.00018141796970128077	-2.536773105737513e-05	-0.014156382702415048	0.01415638270241492
Cells_AreaShape_Zernike_7_7	6.092882943209421e-05	3.7122670250534674e-05	0.0022203189447892544	-0.0022203189447892345
Cells_AreaShape_Zernike_8_0	3.320785574634222e-06	3.5184728140908563e-06	0.0019255185377498128	-0.0019255185377497956
Cells_AreaShape_Zernike_8_2	5.249284100949936e-06	-1.5683502059712753e-06	-0.0023735331505463143	0.002373533150546293
Cells_AreaShape_Zernike_8_4	9.603716561890074e-06	-1.242124954762474e-05	-0.0025834105082972667	0.0025834105082972432
Cells_AreaShape_Zernike_8_6	0.0001338566367075078	-5.344320676782631e-05	-0.0008961141466485145	0.0008961141466485065
Cells_AreaShape_Zernike_8_8	0.00012688828912132966	-5.2414196077177223e-05	-0.006471794621103134	0.0064717946211030756
Cells_AreaShape_Zernike_9_1	7.406021786393602e-06	-1.1288213606206199e-05	-0.0021534061955620063	0.002153406195561987
Cells_AreaShape_Zernike_9_3	2.774854563480922e-05	-2.5235143630426137e-05	-0.0021619799430079045	0.0021619799430078854
Cells_AreaShape_Zernike_9_5	0.00021841276856426894	-1.0724012075329919e-05	-0.015414555399459847	0.01541455539945971
Cells_AreaShape_Zernike_9_7	1.6608639051840512e-05	-1.103910104444721e-05	-0.004135655913935487	0.00413565591393545
Cells_AreaShape_Zernike_9_9	1.733562481454065e-05	-1.756942871919313e-06	-0.004297134807508363	0.004297134807508324
Cells_Children_Cytoplasm_Count	1.0	0.0	0.0	0.0
Cells_Correlation_Correlation_CorrDNA_CorrER	0.0014333732507099128	0.00014723577853464608	0.03305271094533527	-0.033052710945334976
Cells_Correlation_Correlation_CorrDNA_CorrGasdermin	0.036778611135651174	0.0006048646529356596	0.20072977477476212	-0.2007297747747603
Cells_Correlation_Correlation_CorrDNA_CorrMito	0.005772160937685955	0.00030088819324905215	0.06664818412677398	-0.06664818412677338
Cells_Correlation_Correlation_CorrDNA_CorrPM	0.0008077744555899935	2.1274905387484213e-05	0.029510509437381663	-0.029510509437381396
Cells_Correlation_Correlation_CorrDNA_CorrRNA	0.0012280146026369954	0.0001583380257685688	0.02432248512087097	-0.024322485120870752
Cells_Correlation_Correlation_CorrER_CorrGasdermin	0.014672144067749748	-0.00029695864835448723	-0.1319510121885356	0.13195101218853442
Cells_Correlation_Correlation_CorrER_CorrMito	0.0010733942937182217	-0.0001143643845899993	-0.027561435963098943	0.027561435963098697
Cells_Correlation_Correlation_CorrER_CorrPM	0.002601736233544316	-1.5405852056946946e-05	0.049158901718314926	-0.04915890171831448
Cells_Correlation_Correlation_CorrER_CorrRNA	0.004331134206947307	-0.00028488771302867587	0.009320232750366976	-0.009320232750366891
Cells_Correlation_Correlation_CorrGasdermin_CorrMito	0.04812382192188802	-0.0006390523908398927	-0.2552641621102224	0.2552641621102201
Cells_Correlation_Correlation_CorrGasdermin_CorrPM	0.00013476635103437662	-3.596262723242187e-06	0.01144958781475449	-0.011449587814754386
Cells_Correlation_Correlation_CorrGasdermin_CorrRNA	0.018972067765939182	-0.00015059106247737738	-0.1493170711946177	0.14931707119461637
Cells_Correlation_Correlation_CorrMito_CorrPM	0.004353631966711569	0.00014115868170960856	0.06898583915980902	-0.0689858391598084
Cells_Correlation_Correlation_CorrMito_CorrRNA	0.0017345494142201323	9.174618986472858e-05	-0.024328642344861186	0.024328642344860967
Cells_Correlation_Correlation_CorrPM_CorrRNA	0.0035394798616831258	7.761522268949209e-05	0.06155378238778039	-0.061553782387779844
Cells_Correlation_K_CorrDNA_CorrER	0.001079169797945534	-0.00011887399695127358	-0.00527239116287441	0.005272391162874363
Cells_Correlation_K_CorrDNA_CorrGasdermin	0.023566589218412815	-0.000569179606611556	-0.0750525110661549	0.07505251106615422
Cells_Correlation_K_CorrDNA_CorrMito	0.020578056107669607	-0.0005020051400568379	-0.07834677438974391	0.07834677438974322
Cells_Correlation_K_CorrDNA_CorrPM	0.0007273791117781148	0.000151134220383146	-0.012262578582448998	0.012262578582448887
Cells_Correlation_K_CorrDNA_CorrRNA	0.0005971571039679047	-8.699805432045767e-05	-0.011781045262696188	0.011781045262696082
Cells_Correlation_K_CorrER_CorrDNA	0.029914472827129557	0.0008171956082422168	0.007049463417251694	-0.0070494634172516306
Cells_Correlation_K_CorrER_CorrGasdermin	0.017128494137476746	-0.00024562826928957384	-0.06936931587357215	0.06936931587357152
Cells_Correlation_K_CorrER_CorrMito	0.026358664879011506	-0.00042642138390171	-0.12327623571172752	0.1232762357117264
Cells_Correlation_K_CorrER_CorrPM	0.06359967117717524	0.0014993567531015018	0.06500484666914225	-0.06500484666914166
Cells_Correlation_K_CorrER_CorrRNA	0.05698539137541958	0.0011462106273178543	-0.011507225512340572	0.01150722551234047
Cells_Correlation_K_CorrGasdermin_CorrDNA	0.10377904613976419	0.001603479653156619	0.30399507322797154	-0.3039950732279688
Cells_Correlation_K_CorrGasdermin_CorrER	0.020404397100591276	0.00034989951694615036	0.10290323261924378	-0.10290323261924285
Cells_Correlation_K_CorrGasdermin_CorrMito	0.08367062581653562	-0.0006958042819422492	-0.27947293993051875	0.2794729399305162
Cells_Correlation_K_CorrGasdermin_CorrPM	0.1368307494890273	0.0018770933662698604	0.36297647183521187	-0.3629764718352086
Cells_Correlation_K_CorrGasdermin_CorrRNA	0.0670227266760649	0.0008873631819941757	0.1909565198966755	-0.19095651989667378
Cells_Correlation_K_CorrMito_CorrDNA	0.11858228246566616	0.0016691512369884087	0.3674775425640042	-0.36747754256400095
Cells_Correlation_K_CorrMito_CorrER	0.015819824864233056	0.00029642766802815307	0.09386824831321997	-0.09386824831321913
Cells_Correlation_K_CorrMito_CorrGasdermin	0.017416495097443363	0.00021021470871876907	0.07894740742426766	-0.07894740742426694
Cells_Correlation_K_CorrMito_CorrPM	0.15230675730368115	0.0019266168553053924	0.4235618442885144	-0.4235618442885106
Cells_Correlation_K_CorrMito_CorrRNA	0.03296997968552062	0.0005275340262528059	0.12944874297446	-0.12944874297445882
Cells_Correlation_K_CorrPM_CorrDNA	0.0012919617459522525	-0.00018037109754043425	-0.017519848603172	0.017519848603171843
Cells_Correlation_K_CorrPM_CorrER	0.013249828920086415	-0.0003836572036407486	-0.00509624090086811	0.005096240900868065
Cells_Correlation_K_CorrPM_CorrGasdermin	0.09964743168251622	-0.0012494584069999033	-0.13960392706640376	0.1396039270664025
Cells_Correlation_K_CorrPM_CorrMito	0.10905610397951326	-0.0016520140117584014	-0.20475564044074773	0.2047556404407459
Cells_Correlation_K_CorrPM_CorrRNA	0.011873817707204304	-0.00037740019529260545	-0.018061394094660965	0.0180613940946608
Cells_Correlation_K_CorrRNA_CorrDNA	0.010564727584927991	0.0005010534109219203	0.018600632328159904	-0.018600632328159734
Cells_Correlation_K_CorrRNA_CorrER	0.051725795926186424	-0.0009991670260898955	0.01459083695600345	-0.01459083695600332
Cells_Correlation_K_CorrRNA_CorrGasdermin	0.04123751842826273	-0.00047206726309729943	-0.08236463893856671	0.08236463893856598
Cells_Correlation_K_CorrRNA_CorrMito	0.059410683577804546	-0.0009023484093687961	-0.1704482784227471	0.17044827842274554
Cells_Correlation_K_CorrRNA_CorrPM	0.06622958730329342	0.0013249968349102188	0.08722013755191994	-0.08722013755191915
Cells_Correlation_Manders_CorrDNA_CorrER	0.00011119052463659518	3.8446608234406896e-05	-0.0023690581621683845	0.0023690581621683628
Cells_Correlation_Manders_CorrDNA_CorrGasdermin	0.00020617878268269774	2.9006747136619364e-05	0.010968561626817506	-0.010968561626817407
Cells_Correlation_Manders_CorrDNA_CorrMito	0.00019476842921928306	5.298371935368394e-05	0.0007286467152588434	-0.0007286467152588368
Cells_Correlation_Manders_CorrDNA_CorrPM	7.976036705215073e-06	-6.8157289923926285e-06	-0.0027442327343865786	0.002744232734386554
Cells_Correlation_Manders_CorrDNA_CorrRNA	2.2003861644748213e-05	1.646643058383073e-05	0.00017028968532431881	-0.00017028968532431727
Cells_Correlation_Manders_CorrER_CorrDNA	0.0012751991393267215	-0.00012794058175598125	0.01744191782821924	-0.017441917828219085
Cells_Correlation_Manders_CorrER_CorrGasdermin	0.0026999837249547243	0.00019457944014453696	0.016103771222403848	-0.016103771222403702
Cells_Correlation_Manders_CorrER_CorrMito	0.005297295039712657	0.0002928998888337003	0.012752610333623036	-0.012752610333622922
Cells_Correlation_Manders_CorrER_CorrPM	2.4952670017674983e-05	-1.80591264478809e-05	-0.00415746503935424	0.004157465039354203
Cells_Correlation_Manders_CorrER_CorrRNA	8.075681027208681e-05	1.8284325928270241e-06	0.00984267669140705	-0.009842676691406961
Cells_Correlation_Manders_CorrGasdermin_CorrDNA	0.004941776304517864	-0.00028999678037080383	0.020232211530788437	-0.020232211530788257
Cells_Correlation_Manders_CorrGasdermin_CorrER	0.0009924970618714335	-0.0001275291167563741	-0.016924322669623442	0.01692432266962329
Cells_Correlation_Manders_CorrGasdermin_CorrMito	0.002004090598329955	0.00017591253724776518	-0.004749656897358863	0.004749656897358821
Cells_Correlation_Manders_CorrGasdermin_CorrPM	2.5661607676030762e-05	-2.41731809726975e-05	-0.003657068215986597	0.003657068215986564
Cells_Correlation_Manders_CorrGasdermin_CorrRNA	0.0003899019307949114	-7.286216318352676e-05	-0.007722261956820591	0.0077222619568205215
Cells_Correlation_Manders_CorrMito_CorrDNA	0.005345457287249666	-0.00036421535620336057	-0.013520999516598513	0.01352099951659839
Cells_Correlation_Manders_CorrMito_CorrER	0.0016266313815701539	-0.0001615200255710664	-0.023561491471008146	0.023561491471007934
Cells_Correlation_Manders_CorrMito_CorrGasdermin	7.509741960176619e-05	1.1075681235270307e-05	0.006934519966053184	-0.006934519966053122
Cells_Correlation_Manders_CorrMito_CorrPM	3.24692848575614e-05	-2.697012629940635e-05	-0.00317419829453532	0.0031741982945352916
Cells_Correlation_Manders_CorrMito_CorrRNA	0.000684954022205031	-9.472114504957857e-05	-0.013231788201099173	0.013231788201099054
Cells_Correlation_Manders_CorrPM_CorrDNA	0.0026197711991483574	-0.0002504312288685408	-0.0030916409638245606	0.003091640963824533
Cells_Correlation_Manders_CorrPM_CorrER	0.00027275249966474124	-2.6757546948038782e-05	-0.01604757792955581	0.016047577929555665
Cells_Correlation_Manders_CorrPM_CorrGasdermin	0.007139240988976336	0.000348534645866045	0.015134611367367289	-0.015134611367367152
Cells_Correlation_Manders_CorrPM_CorrMito	0.010982096107411632	0.0004595078201600869	0.013369470285965145	-0.013369470285965027
Cells_Correlation_Manders_CorrPM_CorrRNA	0.00026818806280781704	5.9735654097299304e-05	-0.0015117237534384323	0.0015117237534384186
Cells_Correlation_Manders_CorrRNA_CorrDNA	0.0018439075551993644	-0.00019895487106407988	0.003509002153796973	-0.0035090021537969415
Cells_Correlation_Manders_CorrRNA_CorrER	0.0003682680497388846	-7.113964742503039e-05	-0.015282017653244485	0.015282017653244346
Cells_Correlation_Manders_CorrRNA_CorrGasdermin	0.0028393083595261714	0.00020404457922455776	0.011589516055428361	-0.011589516055428255
Cells_Correlation_Manders_CorrRNA_CorrMito	0.0055397721701299085	0.0003014608465071118	0.006087397498235322	-0.006087397498235268
Cells_Correlation_Manders_CorrRNA_CorrPM	2.7198742407086307e-05	-1.0609619271069703e-05	-0.0050012024210541375	0.005001202421054092
