features,p.adj.value,group,Distinct
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_8_8,0.0144,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_8_8,0.0005,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_9_7,0.0266,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_9_7,0.0314,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_9_7,0.0127,healthy_pyroptosis,False
Nuclei_AreaShape_Orientation,0.0121,apoptosis_healthy,False
Nuclei_AreaShape_Orientation,0.0169,apoptosis_pyroptosis,False
Nuclei_AreaShape_Orientation,0.0127,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrDNA_8_8,0.0191,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrDNA_8_8,0.0152,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrDNA_8_8,0.004,healthy_pyroptosis,False
Cytoplasm_Texture_Correlation_CorrMito_3_03_256,0.0279,apoptosis_healthy,False
Cytoplasm_Texture_Correlation_CorrMito_3_03_256,0.0498,apoptosis_pyroptosis,False
Cytoplasm_Texture_Correlation_CorrMito_3_03_256,0.0297,healthy_pyroptosis,False
Nuclei_RadialDistribution_FracAtD_CorrMito_3of4,0.0183,apoptosis_healthy,False
Nuclei_RadialDistribution_FracAtD_CorrMito_3of4,0.0399,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_FracAtD_CorrMito_3of4,0.0496,healthy_pyroptosis,False
Nuclei_RadialDistribution_FracAtD_CorrDNA_3of4,0.0223,apoptosis_healthy,False
Nuclei_RadialDistribution_FracAtD_CorrDNA_3of4,0.0144,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_FracAtD_CorrDNA_3of4,0.045,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrDNA_2_2,0.0201,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrDNA_2_2,0.0125,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrDNA_2_2,0.0003,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_9_7,0.0324,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_9_7,0.0306,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_9_7,0.0061,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrDNA_5_1,0.02,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrDNA_5_1,0.0098,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrDNA_5_1,0.0023,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_4_0,0.0262,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_4_0,0.0285,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_4_0,0.0055,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrER_9_9,0.004,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrER_9_9,0.035,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrER_9_9,0.0384,healthy_pyroptosis,False
Cytoplasm_Texture_Correlation_CorrPM_3_03_256,0.0224,apoptosis_healthy,False
Cytoplasm_Texture_Correlation_CorrPM_3_03_256,0.022,apoptosis_pyroptosis,False
Cytoplasm_Texture_SumEntropy_CorrPM_3_00_256,0.0485,apoptosis_healthy,False
Cytoplasm_Texture_SumEntropy_CorrPM_3_00_256,0.0239,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrDNA_7_7,0.0222,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrDNA_7_7,0.0241,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrDNA_7_7,0.0098,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrPM_6_6,0.0175,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrPM_6_6,0.0181,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrPM_6_6,0.0085,healthy_pyroptosis,False
Nuclei_AreaShape_Zernike_9_1,0.0348,apoptosis_healthy,False
Nuclei_AreaShape_Zernike_9_1,0.0364,apoptosis_pyroptosis,False
Nuclei_AreaShape_Zernike_9_1,0.0096,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrDNA_9_7,0.0358,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrDNA_9_7,0.0361,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrDNA_9_7,0.0082,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_6_4,0.0117,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_6_4,0.0071,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_6_4,0.0034,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_8_6,0.037,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_8_6,0.0354,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_8_6,0.0062,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrMito_8_4,0.0205,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrMito_8_4,0.0167,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrMito_8_4,0.0041,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_9_3,0.0192,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_9_3,0.0196,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_9_3,0.0082,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrDNA_1_1,0.0354,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrDNA_1_1,0.0435,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrDNA_1_1,0.0161,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_9_1,0.0098,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_9_1,0.0056,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_9_1,0.0038,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrER_5_3,0.0294,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrER_5_3,0.0487,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrMito_6_2,0.0178,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrMito_6_2,0.0201,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrMito_6_2,0.0102,healthy_pyroptosis,False
Nuclei_Correlation_K_CorrER_CorrPM,0.0272,apoptosis_pyroptosis,False
Nuclei_Correlation_K_CorrER_CorrPM,0.0485,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_9_1,0.0095,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_9_1,0.0074,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_9_1,0.0058,healthy_pyroptosis,False
Cytoplasm_AreaShape_Zernike_3_3,0.0378,apoptosis_healthy,False
Cytoplasm_AreaShape_Zernike_3_3,0.0473,apoptosis_pyroptosis,False
Cytoplasm_AreaShape_Zernike_3_3,0.0173,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_7_1,0.0142,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_7_1,0.012,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_7_1,0.0058,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_2_2,0.0219,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_2_2,0.0141,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_2_2,0.0002,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_8_2,0.0195,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_8_2,0.0196,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_8_2,0.008,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrDNA_5_5,0.018,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrDNA_5_5,0.0169,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrDNA_5_5,0.0068,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_9_1,0.0288,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_9_1,0.0261,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_9_1,0.0053,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_9_9,0.0128,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_9_9,0.0146,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_9_9,0.0097,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_MeanFrac_CorrPM_4of4,0.0181,apoptosis_healthy,False
Cytoplasm_RadialDistribution_MeanFrac_CorrPM_4of4,0.022,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_MeanFrac_CorrPM_4of4,0.0321,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrMito_4_2,0.0266,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrMito_4_2,0.0323,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrMito_4_2,0.0136,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_3_1,0.026,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_3_1,0.0232,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_3_1,0.0051,healthy_pyroptosis,False
Cytoplasm_Texture_InfoMeas1_CorrER_3_01_256,0.0422,apoptosis_healthy,False
Cytoplasm_Texture_InfoMeas1_CorrER_3_01_256,0.0493,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrER_7_5,0.0173,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrER_7_5,0.0145,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrER_7_5,0.0051,healthy_pyroptosis,False
Cytoplasm_AreaShape_Zernike_7_5,0.0413,apoptosis_healthy,False
Cytoplasm_AreaShape_Zernike_7_5,0.0144,apoptosis_pyroptosis,False
Cytoplasm_AreaShape_Zernike_7_5,0.019,healthy_pyroptosis,False
Cytoplasm_AreaShape_Zernike_9_1,0.0095,apoptosis_healthy,False
Cytoplasm_AreaShape_Zernike_9_1,0.0313,apoptosis_pyroptosis,False
Cytoplasm_AreaShape_Zernike_9_1,0.0328,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrER_9_5,0.0367,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrER_9_5,0.0419,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrDNA_7_1,0.0237,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrDNA_7_1,0.0157,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrDNA_7_1,0.0001,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_9_7,0.0056,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_9_7,0.0141,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_9_7,0.0163,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_8_2,0.0114,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_8_2,0.0427,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_8_2,0.0392,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrER_5_1,0.0255,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrER_5_1,0.0318,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrER_5_1,0.0142,healthy_pyroptosis,False
Cytoplasm_Texture_Correlation_CorrDNA_3_02_256,0.0155,apoptosis_healthy,False
Cytoplasm_Texture_Correlation_CorrDNA_3_02_256,0.0457,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrMito_5_5,0.018,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrMito_5_5,0.0198,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrMito_5_5,0.0097,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrGasdermin_2_2,0.0222,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrGasdermin_2_2,0.0194,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrGasdermin_2_2,0.0052,healthy_pyroptosis,False
Cells_AreaShape_Zernike_6_0,0.0231,apoptosis_healthy,False
Cells_AreaShape_Zernike_6_0,0.0045,apoptosis_pyroptosis,False
Cells_AreaShape_Zernike_6_0,0.0265,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrER_8_4,0.02,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrER_8_4,0.0484,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrER_8_4,0.036,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrDNA_6_2,0.0242,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrDNA_6_2,0.0261,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrDNA_6_2,0.0099,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrPM_5_3,0.0246,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrPM_5_3,0.0205,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_6_4,0.027,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_6_4,0.0183,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_6_4,0.0007,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrER_9_3,0.0274,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrER_9_3,0.0468,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrPM_9_9,0.0202,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrPM_9_9,0.018,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrPM_9_9,0.0058,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrPM_4_4,0.0182,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrPM_4_4,0.0235,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrPM_4_4,0.0132,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrGasdermin_2_2,0.0256,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrGasdermin_2_2,0.0184,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrGasdermin_2_2,0.0007,healthy_pyroptosis,False
Cytoplasm_AreaShape_Zernike_7_7,0.0211,apoptosis_healthy,False
Cytoplasm_AreaShape_Zernike_7_7,0.0308,apoptosis_pyroptosis,False
Cytoplasm_AreaShape_Zernike_7_7,0.0177,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_5_5,0.0171,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_5_5,0.0165,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_5_5,0.0073,healthy_pyroptosis,False
Cytoplasm_Correlation_Correlation_CorrER_CorrPM,0.0314,apoptosis_pyroptosis,False
Cytoplasm_Correlation_Correlation_CorrER_CorrPM,0.0121,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_8_4,0.0147,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_8_4,0.0125,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_8_4,0.0057,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_3_1,0.0286,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_3_1,0.0289,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_3_1,0.0083,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrER_9_3,0.0193,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrER_9_3,0.018,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrER_9_3,0.0067,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrDNA_1_1,0.0256,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrDNA_1_1,0.0341,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrDNA_1_1,0.0164,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_7_7,0.0202,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_7_7,0.0215,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_7_7,0.0092,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrDNA_6_2,0.0174,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrDNA_6_2,0.0221,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrDNA_6_2,0.0126,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrDNA_5_1,0.0259,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrDNA_5_1,0.0301,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrDNA_5_1,0.0122,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_8_6,0.0211,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_8_6,0.0225,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_8_6,0.0094,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrPM_9_1,0.0404,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrPM_9_1,0.0045,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrPM_9_1,0.0439,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrDNA_9_1,0.0344,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrDNA_9_1,0.0418,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrDNA_9_1,0.0153,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_7_7,0.0203,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_7_7,0.0236,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_7_7,0.0112,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrMito_6_6,0.0209,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrMito_6_6,0.0172,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrMito_6_6,0.0042,healthy_pyroptosis,False
Nuclei_Texture_Contrast_CorrPM_3_02_256,0.0114,apoptosis_healthy,False
Nuclei_Texture_Contrast_CorrPM_3_02_256,0.0093,apoptosis_pyroptosis,False
Nuclei_Texture_Contrast_CorrPM_3_02_256,0.01,healthy_pyroptosis,False
Cells_RadialDistribution_FracAtD_CorrDNA_1of4,0.022,apoptosis_healthy,False
Cells_RadialDistribution_FracAtD_CorrDNA_1of4,0.0166,apoptosis_pyroptosis,False
Cells_RadialDistribution_FracAtD_CorrDNA_1of4,0.0137,healthy_pyroptosis,False
Nuclei_Correlation_K_CorrER_CorrDNA,0.0491,apoptosis_healthy,False
Nuclei_Correlation_K_CorrER_CorrDNA,0.0232,apoptosis_pyroptosis,False
Nuclei_Correlation_K_CorrER_CorrDNA,0.0337,healthy_pyroptosis,False
Nuclei_AreaShape_Zernike_3_1,0.0082,apoptosis_healthy,False
Nuclei_AreaShape_Zernike_3_1,0.0303,apoptosis_pyroptosis,False
Nuclei_AreaShape_Zernike_3_1,0.0466,healthy_pyroptosis,False
Cells_Correlation_Correlation_CorrER_CorrPM,0.046,apoptosis_healthy,False
Cells_Correlation_Correlation_CorrER_CorrPM,0.0328,apoptosis_pyroptosis,False
Cells_Correlation_Correlation_CorrER_CorrPM,0.0053,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_2_2,0.0181,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_2_2,0.0132,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_2_2,0.0031,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrPM_7_3,0.0185,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrPM_7_3,0.0162,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrPM_7_3,0.0056,healthy_pyroptosis,False
Cytoplasm_Texture_Correlation_CorrDNA_3_03_256,0.0343,apoptosis_healthy,False
Cytoplasm_Texture_Correlation_CorrDNA_3_03_256,0.0435,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_4_4,0.0373,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_4_4,0.0318,healthy_pyroptosis,False
Nuclei_AreaShape_Zernike_7_3,0.0217,apoptosis_healthy,False
Nuclei_AreaShape_Zernike_7_3,0.0353,apoptosis_pyroptosis,False
Nuclei_AreaShape_Zernike_7_3,0.0216,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_5_5,0.0187,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_5_5,0.0187,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_5_5,0.0079,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_5_3,0.0082,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_5_3,0.0316,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_5_3,0.0478,healthy_pyroptosis,False
Nuclei_AreaShape_Zernike_7_7,0.0163,apoptosis_healthy,False
Nuclei_AreaShape_Zernike_7_7,0.0091,apoptosis_pyroptosis,False
Nuclei_AreaShape_Zernike_7_7,0.0008,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_6_4,0.0142,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_6_4,0.0097,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_6_4,0.0034,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrDNA_3_1,0.0105,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrDNA_3_1,0.0116,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrDNA_3_1,0.0091,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_3_1,0.028,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_3_1,0.0291,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_3_1,0.0091,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrDNA_7_1,0.0185,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrDNA_7_1,0.0149,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrDNA_7_1,0.0043,healthy_pyroptosis,False
Cells_AreaShape_Zernike_8_8,0.0367,apoptosis_healthy,False
Cells_AreaShape_Zernike_8_8,0.0307,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_9_3,0.0266,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_9_3,0.0263,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_9_3,0.0076,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrGasdermin_6_4,0.0093,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrGasdermin_6_4,0.004,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrGasdermin_6_4,0.0026,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_1_1,0.0292,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_1_1,0.044,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_1_1,0.0228,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrER_8_8,0.0111,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrER_8_8,0.049,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_2_2,0.0174,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_2_2,0.0118,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_2_2,0.0024,healthy_pyroptosis,False
Cells_AreaShape_Zernike_8_4,0.0085,apoptosis_healthy,False
Cells_AreaShape_Zernike_8_4,0.005,apoptosis_pyroptosis,False
Cells_AreaShape_Zernike_8_4,0.0055,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrER_6_2,0.0128,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrER_6_2,0.0148,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrER_6_2,0.0099,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrER_3_3,0.0262,apoptosis_healthy,False
