oneb_Treatment_Dose_Inhibitor_Dose,Cytokine,Cytokine_Value
Flagellin_0.100_ug_per_ml_DMSO_0.025_%,CCL19 [NSU],0.5972313196500781
Flagellin_0.100_ug_per_ml_DMSO_0.025_%,CCL19 [NSU],0.7831180849221414
Disulfiram_0.100_uM_DMSO_0.025_%,CCL19 [NSU],0.35280163782689855
Disulfiram_0.100_uM_DMSO_0.025_%,CCL19 [NSU],0.5239061527320502
Disulfiram_0.100_uM_DMSO_0.025_%,CCL19 [NSU],0.7008147338588213
Disulfiram_0.100_uM_DMSO_0.025_%,CCL19 [NSU],0.5839132492289668
LPS_Nigericin_1.000_ug_per_ml_1.000_uM_DMSO_0.025_%,CCL19 [NSU],0.5776702897340612
LPS_Nigericin_1.000_ug_per_ml_1.000_uM_DMSO_0.025_%,CCL19 [NSU],0.6628911029792154
LPS_Nigericin_1.000_ug_per_ml_1.000_uM_DMSO_0.025_%,CCL19 [NSU],0.6087433251219537
LPS_Nigericin_1.000_ug_per_ml_1.000_uM_DMSO_0.025_%,CCL19 [NSU],0.8053882228836002
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_DMSO_0.025_%,CCL19 [NSU],0.5433518520268061
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Disulfiram_1.000_uM,CCL19 [NSU],0.8028755264853724
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Z-VAD-FMK_100.000_uM,CCL19 [NSU],0.7358615821261794
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_DMSO_0.025_%,CCL19 [NSU],0.25385902405419936
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Disulfiram_1.000_uM,CCL19 [NSU],0.4017411644708731
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Z-VAD-FMK_100.000_uM,CCL19 [NSU],0.4585612921153972
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_DMSO_0.025_%,CCL19 [NSU],0.2545482530493585
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Disulfiram_1.000_uM,CCL19 [NSU],0.6450918404512015
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Z-VAD-FMK_100.000_uM,CCL19 [NSU],0.3975657841928537
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_DMSO_0.025_%,CCL19 [NSU],0.805089580550066
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Disulfiram_1.000_uM,CCL19 [NSU],0.6356418928074772
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Z-VAD-FMK_100.000_uM,CCL19 [NSU],0.6299600649286143
LPS_Nigericin_1.000_ug_per_ml_3.000_uM_DMSO_0.025_%,CCL19 [NSU],0.5451772930139955
LPS_Nigericin_1.000_ug_per_ml_3.000_uM_DMSO_0.025_%,CCL19 [NSU],0.4893609751543816
LPS_Nigericin_1.000_ug_per_ml_3.000_uM_DMSO_0.025_%,CCL19 [NSU],0.6349992023224116
LPS_Nigericin_1.000_ug_per_ml_3.000_uM_DMSO_0.025_%,CCL19 [NSU],0.7225042886555451
LPS_1.000_ug_per_ml_DMSO_0.025_%,CCL19 [NSU],0.4029210286023275
LPS_1.000_ug_per_ml_DMSO_0.025_%,CCL19 [NSU],0.8223972467051089
Flagellin_1.000_ug_per_ml_DMSO_0.025_%,CCL19 [NSU],0.549807315478444
Flagellin_1.000_ug_per_ml_Disulfiram_1.000_uM,CCL19 [NSU],0.25226795852320527
Flagellin_1.000_ug_per_ml_DMSO_0.025_%,CCL19 [NSU],0.5995645239250471
Flagellin_1.000_ug_per_ml_Disulfiram_1.000_uM,CCL19 [NSU],0.7206711669414609
LPS_1.000_ug_per_ml_DMSO_0.025_%,CCL19 [NSU],0.6209710306402353
LPS_1.000_ug_per_ml_DMSO_0.025_%,CCL19 [NSU],0.837404066615983
Flagellin_1.000_ug_per_ml_DMSO_0.025_%,CCL19 [NSU],0.23529092291710868
Flagellin_1.000_ug_per_ml_Disulfiram_1.000_uM,CCL19 [NSU],0.5193504241694752
Flagellin_1.000_ug_per_ml_DMSO_0.025_%,CCL19 [NSU],0.643514117906102
Flagellin_1.000_ug_per_ml_Disulfiram_1.000_uM,CCL19 [NSU],0.43637794986202794
Thapsigargin_1.000_uM_DMSO_0.025_%,CCL19 [NSU],0.42835296545086365
Thapsigargin_1.000_uM_DMSO_0.025_%,CCL19 [NSU],0.47180835956049794
Thapsigargin_1.000_uM_DMSO_0.025_%,CCL19 [NSU],0.08244374328304593
Thapsigargin_1.000_uM_DMSO_0.025_%,CCL19 [NSU],0.5985415013636393
Disulfiram_1.000_uM_DMSO_0.025_%,CCL19 [NSU],0.5120961339725101
Disulfiram_1.000_uM_DMSO_0.025_%,CCL19 [NSU],0.6026612769431545
Disulfiram_1.000_uM_DMSO_0.025_%,CCL19 [NSU],0.5472835029624732
Disulfiram_1.000_uM_DMSO_0.025_%,CCL19 [NSU],0.7808635684663405
Topotecan_10.000_nM_DMSO_0.025_%,CCL19 [NSU],0.5534707488706968
Topotecan_10.000_nM_DMSO_0.025_%,CCL19 [NSU],0.6779784423947999
Topotecan_10.000_nM_DMSO_0.025_%,CCL19 [NSU],0.700527057070321
Topotecan_10.000_nM_DMSO_0.025_%,CCL19 [NSU],0.7546616503032287
LPS_10.000_ug_per_ml_DMSO_0.025_%,CCL19 [NSU],0.3774495731180799
LPS_10.000_ug_per_ml_Disulfiram_0.100_uM,CCL19 [NSU],0.45277646128116245
LPS_10.000_ug_per_ml_Disulfiram_1.000_uM,CCL19 [NSU],0.43587873641495756
LPS_10.000_ug_per_ml_Disulfiram_2.500_uM,CCL19 [NSU],0.6206434160108371
LPS_10.000_ug_per_ml_Z-VAD-FMK_100.000_uM,CCL19 [NSU],0.47692282692282817
LPS_10.000_ug_per_ml_DMSO_0.025_%,CCL19 [NSU],0.5878570065786729
LPS_10.000_ug_per_ml_Disulfiram_0.100_uM,CCL19 [NSU],0.5864026832296378
LPS_10.000_ug_per_ml_Disulfiram_1.000_uM,CCL19 [NSU],0.6498616263394834
LPS_10.000_ug_per_ml_Disulfiram_2.500_uM,CCL19 [NSU],0.45653843637391306
LPS_10.000_ug_per_ml_Z-VAD-FMK_100.000_uM,CCL19 [NSU],0.48932629560280383
LPS_10.000_ug_per_ml_DMSO_0.025_%,CCL19 [NSU],0.32249293453893607
LPS_10.000_ug_per_ml_Disulfiram_0.100_uM,CCL19 [NSU],0.9147043981225375
LPS_10.000_ug_per_ml_Disulfiram_1.000_uM,CCL19 [NSU],0.47141597162774607
LPS_10.000_ug_per_ml_Disulfiram_2.500_uM,CCL19 [NSU],0.30321226835302334
LPS_10.000_ug_per_ml_Z-VAD-FMK_100.000_uM,CCL19 [NSU],0.396132152456673
LPS_10.000_ug_per_ml_DMSO_0.025_%,CCL19 [NSU],0.42696531160827705
LPS_10.000_ug_per_ml_Disulfiram_0.100_uM,CCL19 [NSU],0.4286910352695119
LPS_10.000_ug_per_ml_Disulfiram_1.000_uM,CCL19 [NSU],0.6177996627333995
LPS_10.000_ug_per_ml_Disulfiram_2.500_uM,CCL19 [NSU],0.49577515803396477
LPS_10.000_ug_per_ml_Z-VAD-FMK_100.000_uM,CCL19 [NSU],0.6672800535880402
Thapsigargin_10.000_uM_DMSO_0.025_%,CCL19 [NSU],0.39306035710997106
Thapsigargin_10.000_uM_DMSO_0.025_%,CCL19 [NSU],0.371687100769046
Thapsigargin_10.000_uM_DMSO_0.025_%,CCL19 [NSU],0.46606342932072375
Thapsigargin_10.000_uM_DMSO_0.025_%,CCL19 [NSU],0.4966383675418474
H2O2_100.000_nM_DMSO_0.025_%,CCL19 [NSU],0.2109961005993789
H2O2_100.000_nM_DMSO_0.025_%,CCL19 [NSU],0.35053041568442955
H2O2_100.000_nM_DMSO_0.025_%,CCL19 [NSU],0.5299625173963373
H2O2_100.000_nM_DMSO_0.025_%,CCL19 [NSU],0.44969855584688956
LPS_Nigericin_100.000_ug_per_ml_1.000_uM_DMSO_0.025_%,CCL19 [NSU],0.41007203822613436
LPS_Nigericin_100.000_ug_per_ml_1.000_uM_DMSO_0.025_%,CCL19 [NSU],0.2930809571180034
LPS_Nigericin_100.000_ug_per_ml_1.000_uM_DMSO_0.025_%,CCL19 [NSU],0.6975636385056712
LPS_Nigericin_100.000_ug_per_ml_1.000_uM_DMSO_0.025_%,CCL19 [NSU],0.3479229844298289
LPS_Nigericin_100.000_ug_per_ml_10.000_uM_DMSO_0.025_%,CCL19 [NSU],0.7408204043797795
LPS_Nigericin_100.000_ug_per_ml_10.000_uM_DMSO_0.025_%,CCL19 [NSU],0.5822254723085135
LPS_Nigericin_100.000_ug_per_ml_10.000_uM_DMSO_0.025_%,CCL19 [NSU],0.46933407403812655
LPS_Nigericin_100.000_ug_per_ml_10.000_uM_DMSO_0.025_%,CCL19 [NSU],0.4272353658503676
LPS_Nigericin_100.000_ug_per_ml_3.000_uM_DMSO_0.025_%,CCL19 [NSU],0.4269167486506977
LPS_Nigericin_100.000_ug_per_ml_3.000_uM_DMSO_0.025_%,CCL19 [NSU],0.6101330964091536
LPS_Nigericin_100.000_ug_per_ml_3.000_uM_DMSO_0.025_%,CCL19 [NSU],0.4313618965901729
LPS_Nigericin_100.000_ug_per_ml_3.000_uM_DMSO_0.025_%,CCL19 [NSU],0.5897309970515758
LPS_100.000_ug_per_ml_DMSO_0.025_%,CCL19 [NSU],0.5399003252382734
LPS_100.000_ug_per_ml_DMSO_0.025_%,CCL19 [NSU],0.46582189921670913
LPS_100.000_ug_per_ml_DMSO_0.025_%,CCL19 [NSU],0.6480800663412999
LPS_100.000_ug_per_ml_DMSO_0.025_%,CCL19 [NSU],0.1554434923515774
H2O2_100.000_uM_DMSO_0.025_%,CCL19 [NSU],0.38825127720508285
H2O2_100.000_uM_Disulfiram_1.000_uM,CCL19 [NSU],0.6031738905724546
H2O2_100.000_uM_Z-VAD-FMK_100.000_uM,CCL19 [NSU],0.921857543705272
H2O2_100.000_uM_DMSO_0.025_%,CCL19 [NSU],0.510549741669104
H2O2_100.000_uM_Disulfiram_1.000_uM,CCL19 [NSU],0.7811929517722245
H2O2_100.000_uM_Z-VAD-FMK_100.000_uM,CCL19 [NSU],1.0
H2O2_100.000_uM_DMSO_0.025_%,CCL19 [NSU],0.467946708290336
H2O2_100.000_uM_Disulfiram_1.000_uM,CCL19 [NSU],0.6987626987412865
H2O2_100.000_uM_Z-VAD-FMK_100.000_uM,CCL19 [NSU],0.6664239977728802
H2O2_100.000_uM_DMSO_0.025_%,CCL19 [NSU],0.5386336818332518
H2O2_100.000_uM_Disulfiram_1.000_uM,CCL19 [NSU],0.36888439961873315
H2O2_100.000_uM_Z-VAD-FMK_100.000_uM,CCL19 [NSU],0.7108565629702484
Disulfiram_2.500_uM_DMSO_0.025_%,CCL19 [NSU],0.6725729271373881
Disulfiram_2.500_uM_DMSO_0.025_%,CCL19 [NSU],0.6274092903125715
Disulfiram_2.500_uM_DMSO_0.025_%,CCL19 [NSU],0.359723002763235
Disulfiram_2.500_uM_DMSO_0.025_%,CCL19 [NSU],0.6611291964332554
Topotecan_20.000_nM_DMSO_0.025_%,CCL19 [NSU],0.9884633106276538
Topotecan_20.000_nM_DMSO_0.025_%,CCL19 [NSU],0.5580289854491569
Topotecan_20.000_nM_DMSO_0.025_%,CCL19 [NSU],0.6507452214511431
Topotecan_20.000_nM_DMSO_0.025_%,CCL19 [NSU],0.36289311879422875
Topotecan_5.000_nM_DMSO_0.025_%,CCL19 [NSU],0.4906479709234471
Topotecan_5.000_nM_DMSO_0.025_%,CCL19 [NSU],0.881199823253709
Topotecan_5.000_nM_DMSO_0.025_%,CCL19 [NSU],0.593798999918592
Topotecan_5.000_nM_DMSO_0.025_%,CCL19 [NSU],0.6070094625034199
media_ctr_0.0_0_Media_ctr_0.0_0,CCL19 [NSU],0.6604473537678235
media_ctr_0.0_0_Media_ctr_0.0_0,CCL19 [NSU],0.7941308840340061
media_ctr_0.0_0_Media_ctr_0.0_0,CCL19 [NSU],0.6716666992057864
media_ctr_0.0_0_Media_ctr_0.0_0,CCL19 [NSU],0.1486273353805735
DMSO_0.100_%_DMSO_1.000_%,CCL2 [NSU],0.4567320564654196
DMSO_0.100_%_Z-VAD-FMK_100.000_uM,CCL2 [NSU],0.47389767807226946
DMSO_0.100_%_Z-VAD-FMK_30.000_uM,CCL2 [NSU],0.4359644107811693
DMSO_0.100_%_Z-VAD-FMK_100.000_uM,CCL2 [NSU],0.35695052493754176
DMSO_0.100_%_Z-VAD-FMK_30.000_uM,CCL2 [NSU],0.540638844918643
DMSO_0.100_%_DMSO_1.000_%,CCL2 [NSU],0.45444969644724864
DMSO_0.100_%_DMSO_1.000_%,CCL2 [NSU],0.48849460750385987
DMSO_0.100_%_Z-VAD-FMK_100.000_uM,CCL2 [NSU],0.5934306493208563
DMSO_0.100_%_Z-VAD-FMK_30.000_uM,CCL2 [NSU],0.6320494253034514
DMSO_0.100_%_Z-VAD-FMK_100.000_uM,CCL2 [NSU],0.5137010149691044
DMSO_0.100_%_Z-VAD-FMK_30.000_uM,CCL2 [NSU],0.41924286092092444
DMSO_0.100_%_DMSO_1.000_%,CCL2 [NSU],0.3768078327783204
DMSO_0.100_%_DMSO_0.025_%,CCL2 [NSU],0.507461090970093
DMSO_0.100_%_DMSO_0.025_%,CCL2 [NSU],0.3791114115665106
DMSO_0.100_%_DMSO_0.025_%,CCL2 [NSU],0.524088533437018
DMSO_0.100_%_DMSO_0.025_%,CCL2 [NSU],0.4999672095231311
DMSO_0.100_%_DMSO_0.025_%,CCL2 [NSU],0.4622956988278908
DMSO_0.100_%_DMSO_0.025_%,CCL2 [NSU],0.4361323951842806
DMSO_0.100_%_DMSO_0.025_%,CCL2 [NSU],0.5388642146840574
DMSO_0.100_%_DMSO_0.025_%,CCL2 [NSU],0.6110127516625923
media_ctr_0.0_0_Media_ctr_0.0_0,CCL2 [NSU],0.48923820305547494
media_ctr_0.0_0_Media_ctr_0.0_0,CCL2 [NSU],0.5208724227140884
LPS_0.010_ug_per_ml_DMSO_0.025_%,CCL2 [NSU],0.3241286872819025
LPS_0.010_ug_per_ml_DMSO_0.025_%,CCL2 [NSU],0.309025670648035
LPS_0.010_ug_per_ml_DMSO_0.025_%,CCL2 [NSU],0.3798495055263107
LPS_0.010_ug_per_ml_DMSO_0.025_%,CCL2 [NSU],0.298196742100151
LPS_0.100_ug_per_ml_DMSO_0.025_%,CCL2 [NSU],0.8508733737047294
LPS_0.100_ug_per_ml_DMSO_0.025_%,CCL2 [NSU],0.9374082288834966
Flagellin_0.100_ug_per_ml_DMSO_0.025_%,CCL2 [NSU],0.9832006419824655
Flagellin_0.100_ug_per_ml_DMSO_0.025_%,CCL2 [NSU],0.7881396595994694
LPS_0.100_ug_per_ml_DMSO_0.025_%,CCL2 [NSU],0.6810894388212123
LPS_0.100_ug_per_ml_DMSO_0.025_%,CCL2 [NSU],0.9371243094585378
Flagellin_0.100_ug_per_ml_DMSO_0.025_%,CCL2 [NSU],0.8233270947105797
Flagellin_0.100_ug_per_ml_DMSO_0.025_%,CCL2 [NSU],0.8037952382927092
Disulfiram_0.100_uM_DMSO_0.025_%,CCL2 [NSU],0.3881929393837442
Disulfiram_0.100_uM_DMSO_0.025_%,CCL2 [NSU],0.5083717961479302
Disulfiram_0.100_uM_DMSO_0.025_%,CCL2 [NSU],0.48253233067985235
Disulfiram_0.100_uM_DMSO_0.025_%,CCL2 [NSU],0.5358474261818635
LPS_Nigericin_1.000_ug_per_ml_1.000_uM_DMSO_0.025_%,CCL2 [NSU],0.5721264724180255
LPS_Nigericin_1.000_ug_per_ml_1.000_uM_DMSO_0.025_%,CCL2 [NSU],0.7014273570342553
LPS_Nigericin_1.000_ug_per_ml_1.000_uM_DMSO_0.025_%,CCL2 [NSU],0.24463482336819808
LPS_Nigericin_1.000_ug_per_ml_1.000_uM_DMSO_0.025_%,CCL2 [NSU],0.8271534542914516
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_DMSO_0.025_%,CCL2 [NSU],0.6271484015599338
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Disulfiram_1.000_uM,CCL2 [NSU],0.30488536678848455
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Z-VAD-FMK_100.000_uM,CCL2 [NSU],0.3249292624233391
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_DMSO_0.025_%,CCL2 [NSU],0.5864771878295993
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Disulfiram_1.000_uM,CCL2 [NSU],0.47539982800102365
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Z-VAD-FMK_100.000_uM,CCL2 [NSU],0.36319857962266155
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_DMSO_0.025_%,CCL2 [NSU],0.6983827092839086
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Disulfiram_1.000_uM,CCL2 [NSU],0.3936616259048833
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Z-VAD-FMK_100.000_uM,CCL2 [NSU],0.1511995771200798
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_DMSO_0.025_%,CCL2 [NSU],0.6979177952962257
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Disulfiram_1.000_uM,CCL2 [NSU],0.18756173452768898
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Z-VAD-FMK_100.000_uM,CCL2 [NSU],0.37789950173955944
LPS_Nigericin_1.000_ug_per_ml_3.000_uM_DMSO_0.025_%,CCL2 [NSU],0.6864323961837435
LPS_Nigericin_1.000_ug_per_ml_3.000_uM_DMSO_0.025_%,CCL2 [NSU],0.7103100522286869
LPS_Nigericin_1.000_ug_per_ml_3.000_uM_DMSO_0.025_%,CCL2 [NSU],0.6004882676302312
LPS_Nigericin_1.000_ug_per_ml_3.000_uM_DMSO_0.025_%,CCL2 [NSU],0.548170381377993
LPS_1.000_ug_per_ml_DMSO_0.025_%,CCL2 [NSU],0.9351783302973526
LPS_1.000_ug_per_ml_DMSO_0.025_%,CCL2 [NSU],0.8250040386092774
Flagellin_1.000_ug_per_ml_DMSO_0.025_%,CCL2 [NSU],0.8751791283002355
Flagellin_1.000_ug_per_ml_Disulfiram_1.000_uM,CCL2 [NSU],0.48955897773201684
Flagellin_1.000_ug_per_ml_DMSO_0.025_%,CCL2 [NSU],0.8916523802247163
Flagellin_1.000_ug_per_ml_Disulfiram_1.000_uM,CCL2 [NSU],0.5701489388579901
LPS_1.000_ug_per_ml_DMSO_0.025_%,CCL2 [NSU],0.8493342109146127
LPS_1.000_ug_per_ml_DMSO_0.025_%,CCL2 [NSU],1.0
Flagellin_1.000_ug_per_ml_DMSO_0.025_%,CCL2 [NSU],0.7392217083079071
Flagellin_1.000_ug_per_ml_Disulfiram_1.000_uM,CCL2 [NSU],0.6782678595605347
Flagellin_1.000_ug_per_ml_DMSO_0.025_%,CCL2 [NSU],0.6638061905903907
Flagellin_1.000_ug_per_ml_Disulfiram_1.000_uM,CCL2 [NSU],0.4377747071344906
Thapsigargin_1.000_uM_DMSO_0.025_%,CCL2 [NSU],0.2936970517929982
Thapsigargin_1.000_uM_DMSO_0.025_%,CCL2 [NSU],0.3133617945308327
Thapsigargin_1.000_uM_DMSO_0.025_%,CCL2 [NSU],0.12583089922627266
Thapsigargin_1.000_uM_DMSO_0.025_%,CCL2 [NSU],0.37134039261161256
Disulfiram_1.000_uM_DMSO_0.025_%,CCL2 [NSU],0.3767234864117821
Disulfiram_1.000_uM_DMSO_0.025_%,CCL2 [NSU],0.4849073214900841
Disulfiram_1.000_uM_DMSO_0.025_%,CCL2 [NSU],0.4087689613534007
Disulfiram_1.000_uM_DMSO_0.025_%,CCL2 [NSU],0.3394224107470265
Topotecan_10.000_nM_DMSO_0.025_%,CCL2 [NSU],0.39393691840794354
Topotecan_10.000_nM_DMSO_0.025_%,CCL2 [NSU],0.3721856841782376
Topotecan_10.000_nM_DMSO_0.025_%,CCL2 [NSU],0.6829576919367408
Topotecan_10.000_nM_DMSO_0.025_%,CCL2 [NSU],0.3014306040737136
LPS_10.000_ug_per_ml_DMSO_0.025_%,CCL2 [NSU],0.8900642310610056
LPS_10.000_ug_per_ml_Disulfiram_0.100_uM,CCL2 [NSU],0.829994087605094
LPS_10.000_ug_per_ml_Disulfiram_1.000_uM,CCL2 [NSU],0.6796619168311615
LPS_10.000_ug_per_ml_Disulfiram_2.500_uM,CCL2 [NSU],0.6885161045912049
LPS_10.000_ug_per_ml_Z-VAD-FMK_100.000_uM,CCL2 [NSU],0.7666102490627882
LPS_10.000_ug_per_ml_DMSO_0.025_%,CCL2 [NSU],0.7898800670490669
LPS_10.000_ug_per_ml_Disulfiram_0.100_uM,CCL2 [NSU],0.8815029363318985
LPS_10.000_ug_per_ml_Disulfiram_1.000_uM,CCL2 [NSU],0.8735118615808535
LPS_10.000_ug_per_ml_Disulfiram_2.500_uM,CCL2 [NSU],0.7512662473577087
LPS_10.000_ug_per_ml_Z-VAD-FMK_100.000_uM,CCL2 [NSU],0.7164901273017001
LPS_10.000_ug_per_ml_DMSO_0.025_%,CCL2 [NSU],0.9034807114105536
LPS_10.000_ug_per_ml_Disulfiram_0.100_uM,CCL2 [NSU],0.8402135539060147
LPS_10.000_ug_per_ml_Disulfiram_1.000_uM,CCL2 [NSU],0.5325280560132484
LPS_10.000_ug_per_ml_Disulfiram_2.500_uM,CCL2 [NSU],0.6681694719471363
LPS_10.000_ug_per_ml_Z-VAD-FMK_100.000_uM,CCL2 [NSU],0.7090015012099276
LPS_10.000_ug_per_ml_DMSO_0.025_%,CCL2 [NSU],0.8927748604444634
LPS_10.000_ug_per_ml_Disulfiram_0.100_uM,CCL2 [NSU],0.7511091923654742
LPS_10.000_ug_per_ml_Disulfiram_1.000_uM,CCL2 [NSU],0.6785556178168921
LPS_10.000_ug_per_ml_Disulfiram_2.500_uM,CCL2 [NSU],0.7092185687493195
LPS_10.000_ug_per_ml_Z-VAD-FMK_100.000_uM,CCL2 [NSU],0.8907788258154952
Thapsigargin_10.000_uM_DMSO_0.025_%,CCL2 [NSU],0.18761028177404526
Thapsigargin_10.000_uM_DMSO_0.025_%,CCL2 [NSU],0.4317596163198605
Thapsigargin_10.000_uM_DMSO_0.025_%,CCL2 [NSU],0.3184040954844285
Thapsigargin_10.000_uM_DMSO_0.025_%,CCL2 [NSU],0.4809612645924233
H2O2_100.000_nM_DMSO_0.025_%,CCL2 [NSU],0.6064044847414518
H2O2_100.000_nM_DMSO_0.025_%,CCL2 [NSU],0.558376757448686
H2O2_100.000_nM_DMSO_0.025_%,CCL2 [NSU],0.20120714639743298
H2O2_100.000_nM_DMSO_0.025_%,CCL2 [NSU],0.4062975780174547
LPS_Nigericin_100.000_ug_per_ml_1.000_uM_DMSO_0.025_%,CCL2 [NSU],0.7576064795876718
LPS_Nigericin_100.000_ug_per_ml_1.000_uM_DMSO_0.025_%,CCL2 [NSU],0.6229622814676024
LPS_Nigericin_100.000_ug_per_ml_1.000_uM_DMSO_0.025_%,CCL2 [NSU],0.5371456494272646
LPS_Nigericin_100.000_ug_per_ml_1.000_uM_DMSO_0.025_%,CCL2 [NSU],0.7096841212149432
LPS_Nigericin_100.000_ug_per_ml_10.000_uM_DMSO_0.025_%,CCL2 [NSU],0.6722828170965318
LPS_Nigericin_100.000_ug_per_ml_10.000_uM_DMSO_0.025_%,CCL2 [NSU],0.40863152887387777
LPS_Nigericin_100.000_ug_per_ml_10.000_uM_DMSO_0.025_%,CCL2 [NSU],0.407084392529951
LPS_Nigericin_100.000_ug_per_ml_10.000_uM_DMSO_0.025_%,CCL2 [NSU],0.5611041095254716
LPS_Nigericin_100.000_ug_per_ml_3.000_uM_DMSO_0.025_%,CCL2 [NSU],0.7563379528152705
LPS_Nigericin_100.000_ug_per_ml_3.000_uM_DMSO_0.025_%,CCL2 [NSU],0.6926016432002751
LPS_Nigericin_100.000_ug_per_ml_3.000_uM_DMSO_0.025_%,CCL2 [NSU],0.7447768966233781
LPS_Nigericin_100.000_ug_per_ml_3.000_uM_DMSO_0.025_%,CCL2 [NSU],0.6478793090985882
LPS_100.000_ug_per_ml_DMSO_0.025_%,CCL2 [NSU],0.8806914670045796
LPS_100.000_ug_per_ml_DMSO_0.025_%,CCL2 [NSU],0.9347772263641723
LPS_100.000_ug_per_ml_DMSO_0.025_%,CCL2 [NSU],0.8424106278280643
LPS_100.000_ug_per_ml_DMSO_0.025_%,CCL2 [NSU],0.8189180830526972
H2O2_100.000_uM_DMSO_0.025_%,CCL2 [NSU],0.5170061954037397
H2O2_100.000_uM_Disulfiram_1.000_uM,CCL2 [NSU],0.4332489725930735
H2O2_100.000_uM_Z-VAD-FMK_100.000_uM,CCL2 [NSU],0.4293647615562204
H2O2_100.000_uM_DMSO_0.025_%,CCL2 [NSU],0.5043036421540759
H2O2_100.000_uM_Disulfiram_1.000_uM,CCL2 [NSU],0.6829239224237007
H2O2_100.000_uM_Z-VAD-FMK_100.000_uM,CCL2 [NSU],0.39866127978269006
H2O2_100.000_uM_DMSO_0.025_%,CCL2 [NSU],0.6960521830064987
H2O2_100.000_uM_Disulfiram_1.000_uM,CCL2 [NSU],0.6006629545620754
H2O2_100.000_uM_Z-VAD-FMK_100.000_uM,CCL2 [NSU],0.5380281746989795
H2O2_100.000_uM_DMSO_0.025_%,CCL2 [NSU],0.6218467453997363
H2O2_100.000_uM_Disulfiram_1.000_uM,CCL2 [NSU],0.24872192599746334
H2O2_100.000_uM_Z-VAD-FMK_100.000_uM,CCL2 [NSU],0.41278021715617186
Disulfiram_2.500_uM_DMSO_0.025_%,CCL2 [NSU],0.26707654156136584
Disulfiram_2.500_uM_DMSO_0.025_%,CCL2 [NSU],0.4353298324486339
Disulfiram_2.500_uM_DMSO_0.025_%,CCL2 [NSU],0.5161787968349731
Disulfiram_2.500_uM_DMSO_0.025_%,CCL2 [NSU],0.38123823369597254
Topotecan_20.000_nM_DMSO_0.025_%,CCL2 [NSU],0.6051000796690076
Topotecan_20.000_nM_DMSO_0.025_%,CCL2 [NSU],0.2960928883746856
Topotecan_20.000_nM_DMSO_0.025_%,CCL2 [NSU],0.5838827348419677
Topotecan_20.000_nM_DMSO_0.025_%,CCL2 [NSU],0.3951695761185725
Topotecan_5.000_nM_DMSO_0.025_%,CCL2 [NSU],0.5170763279247801
Topotecan_5.000_nM_DMSO_0.025_%,CCL2 [NSU],0.2951390890572405
Topotecan_5.000_nM_DMSO_0.025_%,CCL2 [NSU],0.5105540139564724
Topotecan_5.000_nM_DMSO_0.025_%,CCL2 [NSU],0.5367317917970542
media_ctr_0.0_0_Media_ctr_0.0_0,CCL2 [NSU],0.0
media_ctr_0.0_0_Media_ctr_0.0_0,CCL2 [NSU],0.5312331571966826
media_ctr_0.0_0_Media_ctr_0.0_0,CCL2 [NSU],0.45820169607057615
media_ctr_0.0_0_Media_ctr_0.0_0,CCL2 [NSU],0.24985004056247107
DMSO_0.100_%_DMSO_1.000_%,CCL20 [NSU],0.6192877221117771
DMSO_0.100_%_Z-VAD-FMK_100.000_uM,CCL20 [NSU],0.4826893353748057
DMSO_0.100_%_Z-VAD-FMK_30.000_uM,CCL20 [NSU],0.5280888470410822
DMSO_0.100_%_Z-VAD-FMK_100.000_uM,CCL20 [NSU],0.3734026201410651
DMSO_0.100_%_Z-VAD-FMK_30.000_uM,CCL20 [NSU],0.1419277209049961
DMSO_0.100_%_DMSO_1.000_%,CCL20 [NSU],0.5146964905757643
DMSO_0.100_%_DMSO_1.000_%,CCL20 [NSU],0.6657799953265318
DMSO_0.100_%_Z-VAD-FMK_100.000_uM,CCL20 [NSU],0.3458215831965499
DMSO_0.100_%_Z-VAD-FMK_30.000_uM,CCL20 [NSU],0.42603617706248886
